location_id,source_primary_key,county_id,county_code,county_name,constituency_id,constituency_name,ward_id,ward_name,deleted,location_name_key
529,d414f77994014efbb7c17e5a5264c21f,muranga,MRG,MurangA,kigumo,Kigumo,muthithi,Muthithi,N,MRG_kigumo_muthithi
530,73f0288d2efe43aabf9efda1743ecb8e,muranga,MRG,MurangA,kigumo,Kigumo,kigumo,Kigumo,N,MRG_kigumo_kigumo
531,1daeb80e80d64610a24f5dc1191cca14,muranga,MRG,MurangA,kigumo,Kigumo,kangari,Kangari,N,MRG_kigumo_kangari
532,1b29a283261c43c4bd2e78e418769197,muranga,MRG,MurangA,kigumo,Kigumo,kinyona,Kinyona,N,MRG_kigumo_kinyona
533,fccad925e3454886b48911c17eb2e668,muranga,MRG,MurangA,maragwa,Maragwa,kimorori_wempa,Kimorori/Wempa,N,MRG_maragwa_kimorori_wempa
534,54487e5e136c426a99e74775bb1181a6,muranga,MRG,MurangA,maragwa,Maragwa,makuyu,Makuyu,N,MRG_maragwa_makuyu
535,bedc513cf27049898b17d4606a9e0ef8,muranga,MRG,MurangA,maragwa,Maragwa,kambiti,Kambiti,N,MRG_maragwa_kambiti
536,355e023c563a4a8a9503998afe860ea7,muranga,MRG,MurangA,maragwa,Maragwa,kamahuha,Kamahuha,N,MRG_maragwa_kamahuha
537,4e75f9a351c442c2a0ab156f8d7eddbd,muranga,MRG,MurangA,maragwa,Maragwa,ichagaki,Ichagaki,N,MRG_maragwa_ichagaki
538,f08da1286a1f4ad2bd9eb753534cd518,muranga,MRG,MurangA,maragwa,Maragwa,nginda,Nginda,N,MRG_maragwa_nginda
539,1cd0270a7b4c40ee975045c7c262adc1,muranga,MRG,MurangA,kandara,Kandara,ngararia,NgAraria,N,MRG_kandara_ngararia
540,a97d301107fb4778a04d96c445c5f42d,muranga,MRG,MurangA,kandara,Kandara,muruka,Muruka,N,MRG_kandara_muruka
541,02310e6b18954ffeb7e5282e57cd69c4,muranga,MRG,MurangA,kandara,Kandara,kagundu-ini,Kagundu-Ini,N,MRG_kandara_kagundu-ini
542,b36dea8ac9e74d5694c009cf55defe27,muranga,MRG,MurangA,kandara,Kandara,gaichanjiru,Gaichanjiru,N,MRG_kandara_gaichanjiru
543,87663372da544731a3e02cd93541b6bf,muranga,MRG,MurangA,kandara,Kandara,ithiru,Ithiru,N,MRG_kandara_ithiru
544,14b04b3f31204636af6000e2582ae9b4,muranga,MRG,MurangA,kandara,Kandara,ruchu,Ruchu,N,MRG_kandara_ruchu
545,c59b9e001174421a91f70ef9d5af7756,muranga,MRG,MurangA,gatanga,Gatanga,ithanga,Ithanga,N,MRG_gatanga_ithanga
546,8210b0d3b684434ea4150f3a2c535e22,muranga,MRG,MurangA,gatanga,Gatanga,kakuzi_mitubiri,Kakuzi/Mitubiri,N,MRG_gatanga_kakuzi_mitubiri
547,330562bab65240a3bfc86e60e076ed1e,muranga,MRG,MurangA,gatanga,Gatanga,mugumo-ini,Mugumo-Ini,N,MRG_gatanga_mugumo-ini
548,7da1d48ac2d2424eb40e5eb1caa98034,muranga,MRG,MurangA,gatanga,Gatanga,kihumbu-ini,Kihumbu-Ini,N,MRG_gatanga_kihumbu-ini
549,64a7aa0514a64195abcfa8b51dc275c4,muranga,MRG,MurangA,gatanga,Gatanga,gatanga,Gatanga,N,MRG_gatanga_gatanga
550,36d00e9e8de8484885879f9ad7fda350,muranga,MRG,MurangA,gatanga,Gatanga,kariara,Kariara,N,MRG_gatanga_kariara
551,3a28c40728a84eebb5bde2e06bf830e7,kiambu,KMB,Kiambu,gatundu_south,Gatundu South,kiamwangi,Kiamwangi,N,KMB_gatundu_south_kiamwangi
552,c6fe08520d704efabdeb3232d0b2e4a4,kiambu,KMB,Kiambu,gatundu_south,Gatundu South,kiganjo,Kiganjo,N,KMB_gatundu_south_kiganjo
553,728ea30b45b54ca6a49eaef0363ea41e,kiambu,KMB,Kiambu,gatundu_south,Gatundu South,ndarugu,Ndarugu,N,KMB_gatundu_south_ndarugu
554,b0a76ff6c23d40edab66500e6fa61f61,kiambu,KMB,Kiambu,gatundu_south,Gatundu South,ngenda,Ngenda,N,KMB_gatundu_south_ngenda
555,7af90bcd15a443fcb99a5bc77f0b2a66,kiambu,KMB,Kiambu,gatundu_north,Gatundu North,gituamba,Gituamba,N,KMB_gatundu_north_gituamba
556,8919c30e1b21498a967b892b96a0c984,kiambu,KMB,Kiambu,gatundu_north,Gatundu North,githobokoni,Githobokoni,N,KMB_gatundu_north_githobokoni
557,d9f5fbc8cc614c828783bc9b47679bfa,kiambu,KMB,Kiambu,gatundu_north,Gatundu North,chania,Chania,N,KMB_gatundu_north_chania
558,4cdeec1a29b6420296aa1d46b5e84d09,kiambu,KMB,Kiambu,gatundu_north,Gatundu North,mangu,MangU,N,KMB_gatundu_north_mangu
559,950d38b7cb844af59d03fdb309eb6a9f,kiambu,KMB,Kiambu,juja,Juja,murera,Murera,N,KMB_juja_murera
560,1fcae431f83f49b7bab4b47e8569e8f3,kiambu,KMB,Kiambu,juja,Juja,theta,Theta,N,KMB_juja_theta
561,1e9bfd44768c4a3187c78a16d9f9f75c,kiambu,KMB,Kiambu,juja,Juja,juja,Juja,N,KMB_juja_juja
562,4dba0cb99ebc44c580601f1a7bc5e7c1,kiambu,KMB,Kiambu,juja,Juja,witeithie,Witeithie,N,KMB_juja_witeithie
563,dcee93575f0c4d76be3792a13c55d186,kiambu,KMB,Kiambu,juja,Juja,kalimoni,Kalimoni,N,KMB_juja_kalimoni
564,eab83194da7c47c8b8db09ef0c37d712,kiambu,KMB,Kiambu,thika_town,Thika Town,township,Township,N,KMB_thika_town_township
565,f0dc4bbba26849838dc4a87d070ce770,kiambu,KMB,Kiambu,thika_town,Thika Town,kamenu,Kamenu,N,KMB_thika_town_kamenu
566,ce924f2c367f4c94900b1ccdddaa3d45,kiambu,KMB,Kiambu,thika_town,Thika Town,hospital,Hospital,N,KMB_thika_town_hospital
567,504a07a5196b43b6ae4898ddf4e7e0f2,kiambu,KMB,Kiambu,thika_town,Thika Town,gatuanyaga,Gatuanyaga,N,KMB_thika_town_gatuanyaga
568,807a090cbc6045c6a0887f1533865564,kiambu,KMB,Kiambu,thika_town,Thika Town,ngoliba,Ngoliba,N,KMB_thika_town_ngoliba
569,933cf377b5eb4ece86153c0ad63b2028,kiambu,KMB,Kiambu,ruiru,Ruiru,gitothua,Gitothua,N,KMB_ruiru_gitothua
570,974d9b512a9b413cb87da2515706f90c,kiambu,KMB,Kiambu,ruiru,Ruiru,biashara,Biashara,N,KMB_ruiru_biashara
571,4f5a597183a04c49b2518b20aac4fa3f,kiambu,KMB,Kiambu,ruiru,Ruiru,gatongora,Gatongora,N,KMB_ruiru_gatongora
572,4cd393353c7c4f20a2dfc11f1b0b6688,kiambu,KMB,Kiambu,ruiru,Ruiru,kahawa_sukari,Kahawa Sukari,N,KMB_ruiru_kahawa_sukari
573,0ae0f69505614a6f864819ecd871c537,kiambu,KMB,Kiambu,ruiru,Ruiru,kahawa_wendani,Kahawa Wendani,N,KMB_ruiru_kahawa_wendani
574,9f2b2c483df24ee3891f508adddca73c,kiambu,KMB,Kiambu,ruiru,Ruiru,kiuu,Kiuu,N,KMB_ruiru_kiuu
575,633f165c8a1e48b1921940859d5fbc35,kiambu,KMB,Kiambu,ruiru,Ruiru,mwiki,Mwiki,N,KMB_ruiru_mwiki
576,643e11f2fd0d4e52a0af1608e24ca219,kiambu,KMB,Kiambu,ruiru,Ruiru,mwihoko,Mwihoko,N,KMB_ruiru_mwihoko
577,506b9ef9cd8f424eac8235ec70b27cf8,kiambu,KMB,Kiambu,githunguri,Githunguri,githunguri,Githunguri,N,KMB_githunguri_githunguri
578,7ab87e27e3644a2396b56bcb52ff0718,kiambu,KMB,Kiambu,githunguri,Githunguri,githiga,Githiga,N,KMB_githunguri_githiga
579,a00270b98a3a4732bce4f5fffa9a6beb,kiambu,KMB,Kiambu,githunguri,Githunguri,ikinu,Ikinu,N,KMB_githunguri_ikinu
580,c095cc7fed48418c9d8376876d1d316d,kiambu,KMB,Kiambu,githunguri,Githunguri,ngewa,Ngewa,N,KMB_githunguri_ngewa
581,9b869f870c2141108d198d4ae4837963,kiambu,KMB,Kiambu,githunguri,Githunguri,komothai,Komothai,N,KMB_githunguri_komothai
582,bc2e9de783414e4b800b8d0a606ca5f0,kiambu,KMB,Kiambu,kiambu,Kiambu,tinganga,TingAngA,N,KMB_kiambu_tinganga
583,b72e48a59e37435d8a9aaf4ed88ae9ee,kiambu,KMB,Kiambu,kiambu,Kiambu,ndumberi,Ndumberi,N,KMB_kiambu_ndumberi
584,23c2f36c023a4214ac383efc89dfa925,kiambu,KMB,Kiambu,kiambu,Kiambu,riabai,Riabai,N,KMB_kiambu_riabai
585,67eb8e8a92194ab6bd4652e6cdcddb0e,kiambu,KMB,Kiambu,kiambu,Kiambu,township,Township,N,KMB_kiambu_township
586,ce575f54d6a64b808fe7e332d0d3a38c,kiambu,KMB,Kiambu,kiambaa,Kiambaa,cianda,Cianda,N,KMB_kiambaa_cianda
587,2f1fee9471f548c3bbcb10b9d981e955,kiambu,KMB,Kiambu,kiambaa,Kiambaa,karuri,Karuri,N,KMB_kiambaa_karuri
588,f703317b7e39443b91abd2e1a8f38942,kiambu,KMB,Kiambu,kiambaa,Kiambaa,ndenderu,Ndenderu,N,KMB_kiambaa_ndenderu
589,3783d8f968cc41a8b2d7d357411018f8,kiambu,KMB,Kiambu,kiambaa,Kiambaa,muchatha,Muchatha,N,KMB_kiambaa_muchatha
590,2b5d0417977e4aeaa39de4ff69bece10,kiambu,KMB,Kiambu,kiambaa,Kiambaa,kihara,Kihara,N,KMB_kiambaa_kihara
591,e98b43b22a294eae918daef42362ad7f,kiambu,KMB,Kiambu,kabete,Kabete,gitaru,Gitaru,N,KMB_kabete_gitaru
592,901bb36f4f0b47fa96a698e6d246fab3,kiambu,KMB,Kiambu,kabete,Kabete,muguga,Muguga,N,KMB_kabete_muguga
593,ebbbfcc783d34aea8380fd2c17bf6892,kiambu,KMB,Kiambu,kabete,Kabete,nyadhuna,Nyadhuna,N,KMB_kabete_nyadhuna
594,392bedfac4254f1cbc92d48e119b8368,kiambu,KMB,Kiambu,kabete,Kabete,kabete,Kabete,N,KMB_kabete_kabete
595,2c434c26625d4d299858509ae150a52c,kiambu,KMB,Kiambu,kabete,Kabete,uthiru,Uthiru,N,KMB_kabete_uthiru
596,0f912aac6b88466f8b88eb0a7f4d4636,kiambu,KMB,Kiambu,kikuyu,Kikuyu,karai,Karai,N,KMB_kikuyu_karai
597,e5946eb55b0e4212ac9bc68c3a4e2e91,kiambu,KMB,Kiambu,kikuyu,Kikuyu,nachu,Nachu,N,KMB_kikuyu_nachu
598,4425544d82cc46ad8bbad14325c13fa1,kiambu,KMB,Kiambu,kikuyu,Kikuyu,sigona,Sigona,N,KMB_kikuyu_sigona
599,3c1af0d34cb847d283400bae8d6dd2d5,kiambu,KMB,Kiambu,kikuyu,Kikuyu,kikuyu,Kikuyu,N,KMB_kikuyu_kikuyu
600,f64f14b610c8404fb3cb0ec8bbef8383,kiambu,KMB,Kiambu,kikuyu,Kikuyu,kinoo,Kinoo,N,KMB_kikuyu_kinoo
601,d8531c56a6074f0ca0abaaf5814322bb,kiambu,KMB,Kiambu,limuru,Limuru,bibirioni,Bibirioni,N,KMB_limuru_bibirioni
602,9303618cde72463cb5460184011edf5c,kiambu,KMB,Kiambu,limuru,Limuru,limuru_central,Limuru Central,N,KMB_limuru_limuru_central
603,fdccc5bffd1f4990883157cf6e83e09f,kiambu,KMB,Kiambu,limuru,Limuru,ndeiya,Ndeiya,N,KMB_limuru_ndeiya
604,d00c5b1d54944a0d9720bbdb76883727,kiambu,KMB,Kiambu,limuru,Limuru,limuru_east,Limuru East,N,KMB_limuru_limuru_east
605,0e8f15786d4d4c1e91dc3f7ad3e770de,kiambu,KMB,Kiambu,limuru,Limuru,ngecha_tigoni,Ngecha Tigoni,N,KMB_limuru_ngecha_tigoni
606,dea99148199a4395ae3848f645ec0fbf,kiambu,KMB,Kiambu,lari,Lari,kinale,Kinale,N,KMB_lari_kinale
607,821499f636814c75993523c24acc82db,kiambu,KMB,Kiambu,lari,Lari,kijabe,Kijabe,N,KMB_lari_kijabe
608,df79d66dea094fd987316058be59fdd0,kiambu,KMB,Kiambu,lari,Lari,nyanduma,Nyanduma,N,KMB_lari_nyanduma
609,60b0a0cd05d44f5688f062f508c24e72,kiambu,KMB,Kiambu,lari,Lari,kamburu,Kamburu,N,KMB_lari_kamburu
610,106ef0cc152f4221a4c6040648d275cc,kiambu,KMB,Kiambu,lari,Lari,lari_kirenga,Lari/Kirenga,N,KMB_lari_lari_kirenga
611,ecc90a7a3fb54189b414771e37b1edfb,turkana,TRK,Turkana,turkana_north,Turkana North,kaeris,Kaeris,N,TRK_turkana_north_kaeris
612,d273394043fc4498804daf5c3e720c6b,turkana,TRK,Turkana,turkana_north,Turkana North,lake_zone,Lake Zone,N,TRK_turkana_north_lake_zone
613,4c060f85bf9b4693b2b2024a6e582523,turkana,TRK,Turkana,turkana_north,Turkana North,lapur,Lapur,N,TRK_turkana_north_lapur
614,36856f72635a4033be7baba70a4fefce,turkana,TRK,Turkana,turkana_north,Turkana North,kaaleng_kaikor,Kaaleng/Kaikor,N,TRK_turkana_north_kaaleng_kaikor
615,37463b7351b54ac6b54066c25eded89b,turkana,TRK,Turkana,turkana_north,Turkana North,kibish,Kibish,N,TRK_turkana_north_kibish
616,51b743cb88f04e4195f0433f4bb24caa,turkana,TRK,Turkana,turkana_north,Turkana North,nakalale,Nakalale,N,TRK_turkana_north_nakalale
617,b974b44f24104fb7945c32565ab8ef48,turkana,TRK,Turkana,turkana_west,Turkana West,kakuma,Kakuma,N,TRK_turkana_west_kakuma
618,ec5f9682a38f4fbbb8d6210944e8357a,turkana,TRK,Turkana,turkana_west,Turkana West,lopur,Lopur,N,TRK_turkana_west_lopur
619,5774a9e4a5624d058802e6f1a2b7aaa8,turkana,TRK,Turkana,turkana_west,Turkana West,letea,Letea,N,TRK_turkana_west_letea
620,1fd3d1aef6d34d91985099116338d3b6,turkana,TRK,Turkana,turkana_west,Turkana West,songot,Songot,N,TRK_turkana_west_songot
621,f2b2bdd79728456fa799bf57d4a06b7a,turkana,TRK,Turkana,turkana_west,Turkana West,kalobeyei,Kalobeyei,N,TRK_turkana_west_kalobeyei
622,a4ffec2b7dd1490fad955ede57b7071a,turkana,TRK,Turkana,turkana_west,Turkana West,lokichoggio,Lokichoggio,N,TRK_turkana_west_lokichoggio
623,87e620534f1d4a1b8fe360296dbf446c,turkana,TRK,Turkana,turkana_west,Turkana West,nanaam,Nanaam,N,TRK_turkana_west_nanaam
624,95a5eba7e6224fd1bd3005b35c99a8f0,turkana,TRK,Turkana,turkana_central,Turkana Central,kerio_delta,Kerio Delta,N,TRK_turkana_central_kerio_delta
625,7d0a1d74567c4581bc3d13874e643753,turkana,TRK,Turkana,turkana_central,Turkana Central,kangatotha,KangAtotha,N,TRK_turkana_central_kangatotha
626,d2f0e131cb84482c8feaf4584f7d91f9,turkana,TRK,Turkana,turkana_central,Turkana Central,kalokol,Kalokol,N,TRK_turkana_central_kalokol
833,fd8db2bf92944835a154b31c807db58c,nakuru,NKR,Nakuru,njoro,Njoro,nessuit,Nessuit,N,NKR_njoro_nessuit
627,5428c19657584c98851ec67632d93862,turkana,TRK,Turkana,turkana_central,Turkana Central,lodwar_township,Lodwar Township,N,TRK_turkana_central_lodwar_township
628,e013e632ab4f4eb79aee6626b3acb002,turkana,TRK,Turkana,turkana_central,Turkana Central,kanamkemer,Kanamkemer,N,TRK_turkana_central_kanamkemer
629,1182c16043154485a08ef6dca29d74cb,turkana,TRK,Turkana,loima,Loima,kotaruk_lobei,Kotaruk/Lobei,N,TRK_loima_kotaruk_lobei
630,9357d2db40bf4226b5c55a8f79aac0b9,turkana,TRK,Turkana,loima,Loima,turkwel,Turkwel,N,TRK_loima_turkwel
631,25e3d84e66224036b74ee979f1f3a87f,turkana,TRK,Turkana,loima,Loima,loima,Loima,N,TRK_loima_loima
632,f31e5e951d014740989fb35b669cabd7,turkana,TRK,Turkana,loima,Loima,lokiriama_lorengippi,Lokiriama/Lorengippi,N,TRK_loima_lokiriama_lorengippi
633,1b785bd73e134c17b2df561a1f09905d,turkana,TRK,Turkana,turkana_south,Turkana South,kaputir,Kaputir,N,TRK_turkana_south_kaputir
634,25bd981dfa8541f8863e0ee197317e16,turkana,TRK,Turkana,turkana_south,Turkana South,katilu,Katilu,N,TRK_turkana_south_katilu
635,98d774e58cb34580ba3cf71ea99eac0b,turkana,TRK,Turkana,turkana_south,Turkana South,lobokat,Lobokat,N,TRK_turkana_south_lobokat
636,49513247a678476c82ec4887d8a23108,turkana,TRK,Turkana,turkana_south,Turkana South,kalapata,Kalapata,N,TRK_turkana_south_kalapata
637,b584cfdd885f4387819b669d96a9fb55,turkana,TRK,Turkana,turkana_south,Turkana South,lokichar,Lokichar,N,TRK_turkana_south_lokichar
638,58c88087d00a475fa2c3ec5ee3bc736b,turkana,TRK,Turkana,turkana_east,Turkana East,kapedo_napeitom,Kapedo/Napeitom,N,TRK_turkana_east_kapedo_napeitom
639,676a974925264589831776b0e7bd6b85,turkana,TRK,Turkana,turkana_east,Turkana East,katilia,Katilia,N,TRK_turkana_east_katilia
640,a2e2d02f90314fd18679b0a910289272,turkana,TRK,Turkana,turkana_east,Turkana East,lokori_kochodin,Lokori/Kochodin,N,TRK_turkana_east_lokori_kochodin
641,d45a4c7275674801ab647876b90a3c94,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,riwo,Riwo,N,WPK_kapenguria_riwo
642,99ce9d4b5f05470a8e2e4f287f930265,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,kapenguria,Kapenguria,N,WPK_kapenguria_kapenguria
643,6237d682ecd341148744265cc6fa99e5,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,mnagei,Mnagei,N,WPK_kapenguria_mnagei
644,511809d4083e490a85e15408535ba5fe,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,siyoi,Siyoi,N,WPK_kapenguria_siyoi
645,a11a4f433277440c8d440f3c3e7a7f39,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,endugh,Endugh,N,WPK_kapenguria_endugh
646,2581ce107d5b4bfe99c244eec3f1f94e,west_pokot,WPK,West Pokot,kapenguria,Kapenguria,sook,Sook,N,WPK_kapenguria_sook
647,b233e8e9e8074fea9f6fb4bf8022fbb8,west_pokot,WPK,West Pokot,sigor,Sigor,sekerr,Sekerr,N,WPK_sigor_sekerr
648,fafb8738780d4bc0b289ca5512bbc90b,west_pokot,WPK,West Pokot,sigor,Sigor,masool,Masool,N,WPK_sigor_masool
649,9ab530b188144a35954e4f3e5749d8d9,west_pokot,WPK,West Pokot,sigor,Sigor,lomut,Lomut,N,WPK_sigor_lomut
650,b5955dc0ec6245808f7e05c177b8b792,west_pokot,WPK,West Pokot,sigor,Sigor,weiwei,Weiwei,N,WPK_sigor_weiwei
651,278553f53120447bbf6652c0e5c305eb,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,suam,Suam,N,WPK_kacheliba_suam
652,fbc350c2286d4abeadfa583f5b4f14b1,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,kodich,Kodich,N,WPK_kacheliba_kodich
653,936068cd2e264abea698448096d4b349,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,kapckok,Kapckok,N,WPK_kacheliba_kapckok
654,9693ab365ebc4f5ca6c8b8c28b5c66e0,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,kasei,Kasei,N,WPK_kacheliba_kasei
655,fa89aa7426204a4da74bf9073a887a27,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,kiwawa,Kiwawa,N,WPK_kacheliba_kiwawa
656,3cfac3fc9bcf4adaac7dbccb836ed7eb,west_pokot,WPK,West Pokot,kacheliba,Kacheliba,alale,Alale,N,WPK_kacheliba_alale
657,aa1dd02074514e8faee38506de3fafb4,west_pokot,WPK,West Pokot,pokot_south,Pokot South,chepareria,Chepareria,N,WPK_pokot_south_chepareria
658,62681bdbce37467e98ef94ab2b2310b7,west_pokot,WPK,West Pokot,pokot_south,Pokot South,batei,Batei,N,WPK_pokot_south_batei
659,205d89a455e448db967d05a3994f5f18,west_pokot,WPK,West Pokot,pokot_south,Pokot South,lelan,Lelan,N,WPK_pokot_south_lelan
660,1b2aa111d6dc4b70923cd1df77743b04,west_pokot,WPK,West Pokot,pokot_south,Pokot South,tapach,Tapach,N,WPK_pokot_south_tapach
661,6dc12c11d2d1476392adecac5608a920,samburu,SBR,Samburu,samburu_west,Samburu West,lodokejek,Lodokejek,N,SBR_samburu_west_lodokejek
662,4237ccfe1175438db18b7752a7c37cdc,samburu,SBR,Samburu,samburu_west,Samburu West,suguta_marmar,Suguta Marmar,N,SBR_samburu_west_suguta_marmar
663,753b091c5a7943b0b2fb4d9b4b220ab0,samburu,SBR,Samburu,samburu_west,Samburu West,maralal,Maralal,N,SBR_samburu_west_maralal
664,dc86c7633e994e1e8d5e836fa56facd9,samburu,SBR,Samburu,samburu_west,Samburu West,loosuk,Loosuk,N,SBR_samburu_west_loosuk
665,b131c2d507c54649b9d6d7fbd57decd0,samburu,SBR,Samburu,samburu_west,Samburu West,poro,Poro,N,SBR_samburu_west_poro
666,01b486ad2f8f4861b7fafad17f941c2f,samburu,SBR,Samburu,samburu_north,Samburu North,el-barta,El-Barta,N,SBR_samburu_north_el-barta
667,42b42fedf2ac49e788768ea8d4baff8c,samburu,SBR,Samburu,samburu_north,Samburu North,nachola,Nachola,N,SBR_samburu_north_nachola
668,4aed9be290dc4aff88df091a72284409,samburu,SBR,Samburu,samburu_north,Samburu North,ndoto,Ndoto,N,SBR_samburu_north_ndoto
669,99870b5128454b80adabb98f7aa440cd,samburu,SBR,Samburu,samburu_north,Samburu North,nyiro,Nyiro,N,SBR_samburu_north_nyiro
670,8180d3725bc0465f982da67ce93b836e,samburu,SBR,Samburu,samburu_north,Samburu North,angata_nanyokie,Angata Nanyokie,N,SBR_samburu_north_angata_nanyokie
671,3c2be0f619674481a23e1f153fb4663f,samburu,SBR,Samburu,samburu_north,Samburu North,baawa,Baawa,N,SBR_samburu_north_baawa
672,38eef4e8110b40eabf3ffde8d5072d72,samburu,SBR,Samburu,samburu_east,Samburu East,waso,Waso,N,SBR_samburu_east_waso
673,5543c1bdf2464c0981789521a533ea7d,samburu,SBR,Samburu,samburu_east,Samburu East,wamba_west,Wamba West,N,SBR_samburu_east_wamba_west
674,c55baf9417ae4f8f87e6e53d9861b219,samburu,SBR,Samburu,samburu_east,Samburu East,wamba_east,Wamba East,N,SBR_samburu_east_wamba_east
675,89e7ef1b1bf34ff3a4902c4ddfbc300e,samburu,SBR,Samburu,samburu_east,Samburu East,wamba_north,Wamba North,N,SBR_samburu_east_wamba_north
676,6228824ef0b74cd0aec21ce2938e6b8c,trans_nzoia,TNZ,Trans Nzoia,kwanza,Kwanza,kapomboi,Kapomboi,N,TNZ_kwanza_kapomboi
677,ab1d897d312c41c8915f7c8e781d4521,trans_nzoia,TNZ,Trans Nzoia,kwanza,Kwanza,kwanza,Kwanza,N,TNZ_kwanza_kwanza
678,6d12aee88b2f4e5595721d6cf36b2245,trans_nzoia,TNZ,Trans Nzoia,kwanza,Kwanza,keiyo,Keiyo,N,TNZ_kwanza_keiyo
679,2ec7b2fdce174dda8c6dc02a350691d0,trans_nzoia,TNZ,Trans Nzoia,kwanza,Kwanza,bidii,Bidii,N,TNZ_kwanza_bidii
680,0580aa7c0d01466f80e9114b1ddbf07c,trans_nzoia,TNZ,Trans Nzoia,endebess,Endebess,chepchoina,Chepchoina,N,TNZ_endebess_chepchoina
681,334e15babee34ce0bfb91769d11eebbd,trans_nzoia,TNZ,Trans Nzoia,endebess,Endebess,endebess,Endebess,N,TNZ_endebess_endebess
682,a267b9659f0948c09ce64e5bf329a578,trans_nzoia,TNZ,Trans Nzoia,endebess,Endebess,matumbei,Matumbei,N,TNZ_endebess_matumbei
683,9e730e6f867e4b2f87d4a39c4716534a,trans_nzoia,TNZ,Trans Nzoia,saboti,Saboti,kinyoro,Kinyoro,N,TNZ_saboti_kinyoro
684,3a1723ea239d47fdb3a1ef8a9cafca29,trans_nzoia,TNZ,Trans Nzoia,saboti,Saboti,matisi,Matisi,N,TNZ_saboti_matisi
685,e39a8585e2de42c6b588f45382c5e279,trans_nzoia,TNZ,Trans Nzoia,saboti,Saboti,tuwani,Tuwani,N,TNZ_saboti_tuwani
686,b3d14784e1ad4ed5aca7d5250debe67c,trans_nzoia,TNZ,Trans Nzoia,saboti,Saboti,saboti,Saboti,N,TNZ_saboti_saboti
687,2c42270df26a45b5a239742e3e3f7428,trans_nzoia,TNZ,Trans Nzoia,saboti,Saboti,machewa,Machewa,N,TNZ_saboti_machewa
688,50032fba467b4fcfaac9bc34f5b6845a,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,kiminini,Kiminini,N,TNZ_kiminini_kiminini
689,c3148a34c4c347308a68f3b68d03133b,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,waitaluk,Waitaluk,N,TNZ_kiminini_waitaluk
690,fb511951b2e64e1297401ef96e3a5c3e,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,sirende,Sirende,N,TNZ_kiminini_sirende
691,87feaeba770a423f8de831e68a895f92,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,hospital,Hospital,N,TNZ_kiminini_hospital
692,64b9774459724e7d86e4d3ee35ab3dbf,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,sikhendu,Sikhendu,N,TNZ_kiminini_sikhendu
693,36cc007e57b44feeb4fb86c4070d455c,trans_nzoia,TNZ,Trans Nzoia,kiminini,Kiminini,nabiswa,Nabiswa,N,TNZ_kiminini_nabiswa
694,e9bc66534e9e42d29235bb35247fc7b7,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,sinyerere,Sinyerere,N,TNZ_cherangany_sinyerere
695,62af49a0e81548a28cf101678dc04bef,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,makutano,Makutano,N,TNZ_cherangany_makutano
696,7f497f160c4b45a6b69b67332c884911,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,kaplamai,Kaplamai,N,TNZ_cherangany_kaplamai
697,637846791ca7417a86c0b87c5bb07ce9,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,motosiet,Motosiet,N,TNZ_cherangany_motosiet
698,8fbde9dd4ecb4968a5ad23e9e3ce03ae,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,cherangany_suwerwa,Cherangany/Suwerwa,N,TNZ_cherangany_cherangany_suwerwa
699,d91b422d213e47858f05a625015296a9,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,chepsiro_kiptoror,Chepsiro/Kiptoror,N,TNZ_cherangany_chepsiro_kiptoror
700,8dad9cfbb26a4168aa4c6f0ed2b2c0c1,trans_nzoia,TNZ,Trans Nzoia,cherangany,Cherangany,sitatunga,Sitatunga,N,TNZ_cherangany_sitatunga
701,b48bc84bcb464f3f9dce7babdd9e3451,uasin_gishu,UGS,Uasin Gishu,soy,Soy,mois_bridge,MoiS Bridge,N,UGS_soy_mois_bridge
702,fec2038d3f414cf6b9ad7c7d9948f122,uasin_gishu,UGS,Uasin Gishu,soy,Soy,kapkures,Kapkures,N,UGS_soy_kapkures
703,eb167a22abbb4fb6bb86686908b46358,uasin_gishu,UGS,Uasin Gishu,soy,Soy,ziwa,Ziwa,N,UGS_soy_ziwa
